longitude,latitude,population,median_income,ocean_proximity,land_value
-118.09,34.01,1151.0,4.3333,<1H OCEAN,185380.0
-118.31,34.02,814.0,2.45,<1H OCEAN,138136.0
-118.28,33.88,2047.0,2.6618,<1H OCEAN,222828.0
-118.28,33.8,1207.0,4.0,<1H OCEAN,205220.0
-121.78,38.67,1123.0,4.0556,INLAND,182156.0
-122.38,37.91,1224.0,5.0524,NEAR BAY,334552.0
-118.18,34.13,1057.0,7.9213,<1H OCEAN,592472.0
-117.16,32.72,1184.0,1.0391,NEAR OCEAN,201500.0
-122.45,37.77,1526.0,3.3068,NEAR BAY,620001.24
-121.37,38.66,1929.0,2.3844,INLAND,106640.0
-122.15,37.76,763.0,6.0749,NEAR BAY,244156.0
-122.09,37.67,673.0,2.3357,NEAR BAY,217000.0
-118.17,33.85,1670.0,3.07,<1H OCEAN,214520.0
-118.19,33.84,1396.0,4.1771,NEAR OCEAN,271684.0
-118.29,34.07,2465.0,2.5386,<1H OCEAN,360344.0
-122.03,37.61,1002.0,3.7262,NEAR BAY,204476.0
-118.37,34.08,600.0,5.7524,<1H OCEAN,488064.0
-118.24,33.92,605.0,2.4464,<1H OCEAN,120776.0
-120.93,37.56,672.0,1.55,INLAND,205964.0
-117.87,33.86,1149.0,3.1534,<1H OCEAN,402256.0
-117.06,33.03,678.0,7.0913,<1H OCEAN,329096.0
-118.56,34.06,761.0,7.3031,<1H OCEAN,620001.24
-119.86,36.43,683.0,1.7176,INLAND,72416.0
-122.25,37.39,153.0,10.6514,NEAR OCEAN,620001.24
-122.26,37.56,3399.0,5.6683,NEAR BAY,484840.0
-121.42,38.6,574.0,2.2452,INLAND,127472.0
-122.3,38.29,1219.0,2.9643,NEAR BAY,190960.0
-121.21,37.8,167.0,1.4853,INLAND,126232.0
-122.17,39.92,652.0,1.9038,INLAND,75392.0
-120.65,35.27,768.0,4.2411,NEAR OCEAN,321036.0
-117.94,34.07,1187.0,3.3523,<1H OCEAN,211792.0
-118.98,34.16,1251.0,5.7676,<1H OCEAN,299212.0
-121.02,37.62,4722.0,1.6731,INLAND,118792.0
-121.32,38.59,4674.0,3.6817,INLAND,168764.0
-119.28,34.45,1505.0,2.4595,<1H OCEAN,245024.0
-120.82,37.54,282.0,6.1324,INLAND,204352.0
-118.37,33.84,978.0,4.9583,<1H OCEAN,425072.0
-118.21,34.04,881.0,2.2454,<1H OCEAN,204600.0
-118.46,33.99,1075.0,4.337,<1H OCEAN,447144.0
-119.35,36.22,915.0,3.1944,INLAND,132432.0
-117.87,33.78,1334.0,4.7208,<1H OCEAN,215140.0
-122.14,38.07,1750.0,4.6761,NEAR BAY,177444.0
-122.67,38.45,1027.0,2.9222,<1H OCEAN,300824.0
-118.16,34.07,925.0,3.5769,<1H OCEAN,168268.0
-118.14,33.94,1612.0,2.9205,<1H OCEAN,243784.0
-119.76,36.75,1407.0,2.19,INLAND,66216.0
-117.9,33.75,2245.0,3.7143,<1H OCEAN,202120.0
-117.81,33.77,1852.0,7.2392,<1H OCEAN,414904.0
-117.04,32.69,2521.0,3.02,NEAR OCEAN,197036.0
-122.24,37.48,1010.0,6.2154,NEAR OCEAN,449748.0
-117.94,33.66,963.0,5.5,<1H OCEAN,277884.0
-120.5,37.37,5303.0,2.4012,INLAND,98828.0
-117.75,33.61,709.0,3.2845,<1H OCEAN,282224.0
-122.44,37.76,1145.0,4.2222,NEAR BAY,448384.0
-118.15,34.2,857.0,4.5,INLAND,228408.0
-122.97,38.5,1112.0,1.9265,<1H OCEAN,164548.0
-117.03,33.18,2732.0,5.1771,<1H OCEAN,263872.0
-117.98,33.65,1598.0,6.5501,<1H OCEAN,365676.0
-121.61,39.13,1583.0,1.4727,INLAND,65720.0
-120.42,34.91,2801.0,3.2135,<1H OCEAN,263748.0
-117.31,34.1,1238.0,2.0089,INLAND,84444.0
-118.41,33.89,1143.0,6.348,<1H OCEAN,620001.24
-122.49,37.76,650.0,3.5278,NEAR BAY,421352.0
-118.07,34.06,2758.0,2.5985,<1H OCEAN,209064.0
-118.36,34.19,1512.0,4.1445,<1H OCEAN,218736.0
-122.31,38.33,1051.0,3.6042,NEAR BAY,227292.0
-118.19,33.93,1614.0,3.1912,<1H OCEAN,181536.0
-118.12,34.19,970.0,8.7835,INLAND,550684.0
-121.27,38.71,1912.0,4.4609,INLAND,177196.0
-118.84,34.15,1527.0,8.4443,<1H OCEAN,444540.0
-118.98,38.03,419.0,3.5469,INLAND,102300.0
-117.06,32.79,1246.0,9.6023,<1H OCEAN,485212.0
-117.87,33.88,1342.0,3.025,<1H OCEAN,194556.0
-122.06,37.64,857.0,3.5541,NEAR BAY,434000.0
-118.94,35.37,790.0,1.8523,INLAND,74028.0
-117.78,33.9,2923.0,6.5437,<1H OCEAN,332568.0
-122.03,37.92,1124.0,6.5847,NEAR BAY,444912.0
-118.24,34.13,1043.0,5.6921,<1H OCEAN,333560.0
-117.4,34.15,5020.0,4.7909,INLAND,185008.0
-121.93,37.54,596.0,6.629,<1H OCEAN,436976.0
-120.91,38.98,3264.0,3.653,INLAND,182032.0
-116.19,33.67,1994.0,1.7297,INLAND,83700.0
-121.86,36.58,2668.0,5.7578,<1H OCEAN,431148.0
-122.45,37.73,1193.0,5.0634,NEAR BAY,327608.0
-117.67,33.57,692.0,7.9294,<1H OCEAN,347572.0
-118.4,34.17,2421.0,2.2652,<1H OCEAN,333808.0
-118.66,34.18,2519.0,8.3912,<1H OCEAN,519560.0
-117.65,34.11,1710.0,3.6219,INLAND,218984.0
-121.22,37.81,1191.0,4.0125,INLAND,150660.0
-117.92,33.61,394.0,10.3682,<1H OCEAN,620001.24
-118.28,33.99,1153.0,1.7849,<1H OCEAN,123132.0
-122.02,37.56,2461.0,4.3594,NEAR BAY,277016.0
-118.34,34.08,547.0,10.3661,<1H OCEAN,620001.24
-117.33,34.53,2044.0,3.0943,INLAND,120404.0
-120.44,34.66,1739.0,4.5417,NEAR OCEAN,176576.0
-121.3,38.89,1012.0,3.4706,INLAND,123132.0
-115.56,32.79,1377.0,1.3373,INLAND,72292.0
-121.97,37.26,998.0,4.6827,<1H OCEAN,316324.0
-120.66,35.2,1838.0,5.9676,NEAR OCEAN,471200.0
-118.18,34.02,1484.0,2.2813,<1H OCEAN,186868.0
-118.11,33.84,722.0,4.8438,<1H OCEAN,280612.0
-117.73,33.61,178.0,4.8611,<1H OCEAN,231632.0
-122.25,37.77,1468.0,3.0161,NEAR BAY,267468.0
-121.46,38.54,1226.0,1.5292,INLAND,69068.0
-121.48,37.77,1264.0,5.0176,INLAND,340008.0
-118.25,33.99,2312.0,1.3963,<1H OCEAN,115196.0
-114.55,32.8,1431.0,1.275,INLAND,69564.0
-118.44,34.02,783.0,6.2583,<1H OCEAN,478640.0
-122.16,37.74,355.0,4.1458,NEAR BAY,177816.0
-117.47,33.95,3795.0,4.1264,INLAND,154504.0
-116.99,32.79,1003.0,4.0658,<1H OCEAN,204724.0
-122.41,37.63,2720.0,2.639,NEAR OCEAN,300700.0
-118.31,34.09,891.0,1.8977,<1H OCEAN,124000.0
-118.63,34.18,2041.0,6.7977,<1H OCEAN,483228.0
-121.89,37.31,1399.0,3.7455,<1H OCEAN,306776.0
-119.38,36.55,1411.0,3.017,INLAND,89280.0
-121.83,37.32,1906.0,2.5652,<1H OCEAN,204972.0
-116.97,33.96,2992.0,2.4322,INLAND,139004.0
-119.25,35.78,1371.0,2.2981,INLAND,86676.0
-118.12,34.56,3427.0,3.9936,INLAND,184140.0
-117.08,34.02,1453.0,3.3365,INLAND,152272.0
-117.85,33.89,1486.0,5.9639,<1H OCEAN,325252.0
-117.12,32.8,1392.0,3.8719,NEAR OCEAN,216008.0
-121.81,39.7,2948.0,1.5863,INLAND,100812.0
-118.14,33.76,741.0,3.385,NEAR OCEAN,506292.0
-117.93,34.06,628.0,3.9375,<1H OCEAN,232500.0
-117.87,33.71,1924.0,4.9148,<1H OCEAN,192820.0
-121.54,38.59,1304.0,2.0368,INLAND,84072.0
-118.32,33.94,830.0,4.0536,<1H OCEAN,234360.0
-118.31,34.07,2919.0,2.3674,<1H OCEAN,620001.24
-121.22,37.8,247.0,1.6111,INLAND,91884.0
-121.54,39.12,3265.0,2.3496,INLAND,80600.0
-122.04,37.33,1264.0,7.7643,<1H OCEAN,588628.0
-117.29,34.12,1046.0,1.8438,INLAND,89404.0
-118.4,33.98,314.0,5.9856,<1H OCEAN,535804.0
-118.31,33.73,656.0,5.249,NEAR OCEAN,436356.0
-117.14,32.83,896.0,2.2284,NEAR OCEAN,220100.0
-121.99,37.92,764.0,9.0243,INLAND,530348.0
-117.97,33.75,2709.0,3.9107,<1H OCEAN,236468.0
-122.46,37.77,2099.0,3.9375,NEAR BAY,499596.0
-117.28,32.73,783.0,4.8684,NEAR OCEAN,444664.0
-121.96,38.33,3664.0,4.976,INLAND,196292.0
-118.25,34.02,1792.0,2.3304,<1H OCEAN,148676.0
-117.97,34.06,2786.0,4.0469,<1H OCEAN,206832.0
-121.88,37.33,3120.0,1.473,<1H OCEAN,264864.0
-118.52,34.24,2295.0,3.0926,<1H OCEAN,518940.0
-117.87,34.1,3359.0,3.875,<1H OCEAN,214892.0
-119.42,35.97,426.0,2.3516,INLAND,58900.0
-118.33,33.97,1423.0,2.5363,<1H OCEAN,196912.0
-119.02,35.32,1821.0,3.3529,INLAND,102424.0
-121.37,38.56,852.0,2.0901,INLAND,65100.0
-121.9,37.36,1028.0,2.7333,<1H OCEAN,226300.0
-122.45,37.75,862.0,6.0274,NEAR BAY,432760.0
-117.07,32.63,1026.0,3.455,NEAR OCEAN,194556.0
-122.43,37.77,654.0,2.6914,NEAR BAY,454708.0
-119.37,36.47,277.0,2.3438,INLAND,124000.0
-119.64,36.82,2085.0,5.6739,INLAND,215512.0
-118.11,33.97,1672.0,3.6397,<1H OCEAN,206584.0
-122.16,37.48,1949.0,2.3769,NEAR BAY,195052.0
-121.86,37.41,1080.0,6.1256,<1H OCEAN,330956.0
-121.53,38.57,1518.0,4.0833,INLAND,146940.0
-117.84,33.74,910.0,3.3611,<1H OCEAN,166904.0
-122.11,37.31,84.0,13.8093,<1H OCEAN,620001.24
-118.03,33.91,2526.0,3.2143,<1H OCEAN,198524.0
-121.51,38.58,1372.0,1.2542,INLAND,94240.0
-120.85,37.78,609.0,2.2386,INLAND,108128.0
-118.26,33.98,854.0,1.2315,<1H OCEAN,121768.0
-122.04,37.63,586.0,4.7813,NEAR BAY,299956.0
-117.66,34.1,1109.0,2.2429,INLAND,186000.0
-117.68,35.64,1408.0,5.2043,INLAND,118668.0
-117.31,34.25,1569.0,2.7663,INLAND,121396.0
-120.43,38.25,311.0,2.4583,INLAND,139500.0
-118.27,34.03,1560.0,1.7115,<1H OCEAN,155000.0
-120.84,38.77,410.0,4.825,INLAND,228904.0
-119.69,36.8,1306.0,3.2813,INLAND,85188.0
-118.49,34.28,1957.0,6.6458,<1H OCEAN,354020.0
-121.72,37.16,631.0,4.7386,<1H OCEAN,488684.0
-117.76,34.08,1677.0,2.9388,INLAND,172608.0
-122.21,37.38,1489.0,11.3176,NEAR OCEAN,620001.24
-118.2,33.77,1209.0,2.7813,NEAR OCEAN,160208.0
-122.17,37.74,1481.0,2.4028,NEAR BAY,121148.0
-118.0,33.97,3124.0,6.0663,<1H OCEAN,462024.0
-119.17,34.22,2783.0,4.1949,NEAR OCEAN,244404.0
-118.08,33.91,1100.0,5.1187,<1H OCEAN,208444.0
-118.27,33.95,1154.0,1.2091,<1H OCEAN,121396.0
-120.99,37.65,1408.0,2.1487,INLAND,107384.0
-116.32,34.1,1403.0,2.6618,INLAND,100440.0
-117.07,32.76,1297.0,2.3886,NEAR OCEAN,171244.0
-122.38,37.73,4737.0,1.4133,NEAR BAY,252216.0
-118.1,33.81,451.0,5.1993,<1H OCEAN,305040.0
-118.15,33.96,1482.0,2.4821,<1H OCEAN,186000.0
-122.73,39.04,425.0,1.9833,INLAND,138260.0
-122.52,37.93,1219.0,5.0779,NEAR BAY,414036.0
-116.54,33.79,1678.0,3.9737,INLAND,292144.0
-116.23,33.71,5032.0,2.444,INLAND,111600.0
-119.2,34.18,782.0,4.2212,NEAR OCEAN,229896.0
-118.09,34.71,2602.0,2.4012,INLAND,197656.0
-121.97,37.01,1044.0,4.5682,NEAR OCEAN,460784.0
-119.87,36.79,1014.0,3.0938,INLAND,95108.0
-122.16,37.73,425.0,2.5625,NEAR BAY,217000.0
-117.89,34.08,1107.0,3.1949,<1H OCEAN,257176.0
-121.48,38.57,596.0,1.78,INLAND,141732.0
-118.35,33.91,1331.0,3.87,<1H OCEAN,327980.0
-118.29,33.72,801.0,3.5109,NEAR OCEAN,279000.0
-119.78,36.79,966.0,2.9301,INLAND,84692.0
-118.21,33.92,1870.0,3.0417,<1H OCEAN,145452.0
-118.15,33.97,970.0,2.1591,<1H OCEAN,225060.0
-119.81,36.73,1155.0,1.372,INLAND,61504.0
-121.12,36.21,1427.0,2.1107,<1H OCEAN,94488.0
-118.1,34.0,1929.0,2.7311,<1H OCEAN,209932.0
-117.73,33.61,832.0,2.6759,<1H OCEAN,149544.0
-119.73,36.8,1197.0,3.1417,INLAND,92504.0
-118.57,34.27,2795.0,9.6047,<1H OCEAN,620001.24
-118.78,34.25,833.0,7.7785,<1H OCEAN,501828.0
-121.78,37.31,1047.0,6.234,<1H OCEAN,362328.0
-122.07,37.98,2940.0,4.0154,NEAR BAY,230764.0
-118.02,33.77,232.0,5.2077,<1H OCEAN,224812.0
-117.08,33.03,818.0,4.3424,<1H OCEAN,199144.0
-122.24,38.1,849.0,2.9432,NEAR BAY,128340.0
-119.34,36.32,1769.0,3.1574,INLAND,110608.0
-120.45,34.64,1322.0,3.0352,NEAR OCEAN,167896.0
-122.02,37.35,1221.0,8.1078,<1H OCEAN,453468.0
-122.23,37.84,1098.0,5.2868,NEAR BAY,431024.0
-118.13,34.12,1109.0,10.7397,<1H OCEAN,620001.24
-118.38,34.09,1799.0,2.5784,<1H OCEAN,338396.0
-118.27,34.14,2320.0,2.7685,<1H OCEAN,253580.0
-122.73,38.42,884.0,4.3523,<1H OCEAN,186000.0
-122.38,37.6,1867.0,3.3632,NEAR OCEAN,328724.0
-118.52,34.4,4768.0,5.305,<1H OCEAN,385888.0
-118.28,33.83,3887.0,3.4712,<1H OCEAN,241056.0
-119.04,36.09,1238.0,3.0278,INLAND,95976.0
-117.24,32.81,917.0,6.5881,NEAR OCEAN,489056.0
-122.47,37.69,2104.0,3.449,NEAR OCEAN,296484.0
-119.18,34.16,1496.0,3.6546,NEAR OCEAN,230888.0
-122.71,38.35,1203.0,2.3464,<1H OCEAN,129208.0
-121.34,38.61,722.0,2.0926,INLAND,205964.0
-119.27,34.28,941.0,4.125,NEAR OCEAN,432760.0
-116.98,32.62,4771.0,4.7068,NEAR OCEAN,228532.0
-118.19,33.87,1166.0,2.875,<1H OCEAN,221092.0
-117.63,33.65,1688.0,7.7814,<1H OCEAN,357988.0
-117.61,34.02,1219.0,3.8125,INLAND,211172.0
-122.34,37.95,766.0,3.2833,NEAR BAY,138508.0
-117.34,34.46,3515.0,3.1505,INLAND,126480.0
-117.77,33.71,859.0,5.5631,<1H OCEAN,282472.0
-122.01,37.39,2374.0,3.5586,<1H OCEAN,275528.0
-122.47,37.78,1078.0,3.5221,NEAR BAY,549692.0
-117.83,33.65,950.0,4.1103,<1H OCEAN,310496.0
-122.15,37.75,946.0,3.225,NEAR BAY,168392.0
-117.16,33.76,2508.0,2.625,INLAND,192696.0
-121.06,39.04,633.0,4.2802,INLAND,241552.0
-117.22,32.82,423.0,3.5234,NEAR OCEAN,228036.0
-118.08,34.01,1322.0,3.4861,<1H OCEAN,196044.0
-121.81,37.28,1887.0,5.7078,<1H OCEAN,269080.0
-122.08,37.92,796.0,6.195,NEAR BAY,328476.0
-122.22,37.79,2273.0,3.9048,NEAR BAY,204228.0
-117.18,34.04,753.0,4.9125,INLAND,174468.0
-121.0,39.23,1267.0,4.0426,INLAND,237708.0
-118.34,33.99,662.0,3.1731,<1H OCEAN,173972.0
-121.52,38.53,1289.0,3.5737,INLAND,212288.0
-122.39,37.57,185.0,6.4865,NEAR OCEAN,558000.0
-119.02,35.39,169.0,1.3527,INLAND,74400.0
-122.17,37.74,693.0,2.25,NEAR BAY,104408.0
-122.27,37.84,1006.0,2.6,NEAR BAY,164424.0
-118.26,34.02,2173.0,2.1667,<1H OCEAN,145948.0
-122.68,38.36,3833.0,4.3278,<1H OCEAN,228284.0
-122.21,37.8,1109.0,3.0682,NEAR BAY,194060.0
-120.1,36.16,715.0,2.3295,INLAND,68200.0
-118.19,34.14,1181.0,3.6058,<1H OCEAN,319796.0
-121.91,37.46,1716.0,5.6062,<1H OCEAN,281232.0
-120.96,37.54,747.0,3.4643,INLAND,155000.0
-118.43,34.26,1990.0,3.5104,<1H OCEAN,174716.0
-118.59,34.2,733.0,5.2149,<1H OCEAN,250356.0
-121.58,39.76,1110.0,3.1061,INLAND,136648.0
-118.04,33.98,1362.0,3.0,<1H OCEAN,202368.0
-120.02,38.92,414.0,3.2396,INLAND,126356.0
-118.16,34.09,1345.0,2.375,<1H OCEAN,217000.0
-122.01,37.56,1174.0,3.8179,NEAR BAY,267964.0
-118.29,34.04,1224.0,2.0817,<1H OCEAN,164300.0
-118.19,33.92,1732.0,3.0987,<1H OCEAN,172856.0
-116.94,32.87,1480.0,5.2614,<1H OCEAN,219728.0
-122.29,38.31,2756.0,2.7325,NEAR BAY,201996.0
-118.13,33.77,1436.0,4.6852,NEAR OCEAN,490048.0
-122.08,37.71,781.0,5.0519,NEAR BAY,281480.0
-121.82,37.27,1343.0,6.3566,<1H OCEAN,346084.0
-117.32,33.25,4399.0,3.6301,<1H OCEAN,211916.0
-118.27,33.81,1769.0,3.9286,<1H OCEAN,141360.0
-122.07,37.7,1487.0,3.0,NEAR BAY,276768.0
-118.27,33.94,1182.0,1.6625,<1H OCEAN,109988.0
-121.7,36.55,1528.0,7.6245,<1H OCEAN,417384.0
-118.17,34.03,1248.0,2.761,<1H OCEAN,148800.0
-116.32,34.14,994.0,1.69,INLAND,67208.0
-117.18,34.07,752.0,3.3924,INLAND,120776.0
-122.23,37.8,772.0,2.3833,NEAR BAY,182156.0
-118.16,33.88,1634.0,3.0114,<1H OCEAN,207080.0
-118.24,34.16,1156.0,3.3333,<1H OCEAN,464132.0
-122.47,38.5,959.0,4.1993,INLAND,265980.0
-117.4,33.95,954.0,2.4408,INLAND,145452.0
-119.69,36.85,1081.0,4.5398,INLAND,177444.0
-122.25,37.47,1313.0,5.9062,NEAR OCEAN,475168.0
-116.99,33.76,2823.0,2.1722,INLAND,86056.0
-118.05,34.16,1236.0,3.5694,INLAND,345464.0
-117.98,35.13,2504.0,3.5391,INLAND,101556.0
-119.67,34.44,1316.0,5.2888,<1H OCEAN,575112.0
-118.5,33.97,388.0,2.2643,<1H OCEAN,434000.0
-118.37,33.98,131.0,4.3438,<1H OCEAN,411432.0
-121.53,39.44,662.0,2.6071,INLAND,70804.0
-117.8,33.69,873.0,7.9887,<1H OCEAN,406720.0
-118.0,34.12,546.0,4.625,INLAND,215512.0
-121.42,37.76,2964.0,4.1855,INLAND,201004.0
-122.8,39.08,798.0,1.4676,INLAND,80600.0
-118.11,33.75,785.0,5.4011,NEAR OCEAN,429536.0
-124.1,40.95,823.0,1.8993,NEAR OCEAN,97216.0
-118.17,33.79,1042.0,1.55,NEAR OCEAN,124000.0
-120.69,35.25,1933.0,2.794,NEAR OCEAN,325500.0
-117.29,34.49,3804.0,3.3871,INLAND,138632.0
-121.1,38.95,943.0,2.1287,INLAND,68572.0
-118.23,34.13,462.0,3.5893,<1H OCEAN,263500.0
-118.26,33.96,1256.0,1.7167,<1H OCEAN,124000.0
-117.71,34.09,1385.0,4.1739,INLAND,196788.0
-119.03,35.33,1627.0,2.7083,INLAND,105028.0
-121.06,37.45,915.0,3.4464,INLAND,201500.0
-118.24,34.06,3325.0,1.7395,<1H OCEAN,201500.0
-122.02,37.53,2216.0,5.7072,NEAR BAY,300328.0
-118.2,33.98,3259.0,2.1964,<1H OCEAN,196540.0
-122.23,39.95,888.0,2.207,INLAND,107136.0
-118.03,34.1,1079.0,4.4236,INLAND,289664.0
-118.71,34.29,1203.0,6.3236,<1H OCEAN,374480.0
-119.77,36.75,1680.0,1.7083,INLAND,59892.0
-121.32,38.04,167.0,4.5,INLAND,115072.0
-118.03,33.7,1259.0,7.7854,<1H OCEAN,490172.0
-118.36,34.02,1502.0,3.8643,<1H OCEAN,242792.0
-116.96,32.9,1507.0,5.3008,<1H OCEAN,231260.0
-121.54,39.51,1887.0,2.502,INLAND,77004.0
-117.9,33.61,860.0,13.1738,<1H OCEAN,620001.24
-118.45,34.44,7030.0,4.6861,<1H OCEAN,232996.0
-122.71,38.43,738.0,2.2262,<1H OCEAN,161076.0
-118.16,34.6,4098.0,6.4865,INLAND,253456.0
-121.85,37.33,597.0,4.5208,<1H OCEAN,233244.0
-117.36,34.11,1555.0,3.25,INLAND,132804.0
-117.21,33.13,912.0,3.775,NEAR OCEAN,208320.0
-117.04,34.89,1052.0,3.175,INLAND,82832.0
-117.75,34.06,1126.0,1.9762,INLAND,131192.0
-122.02,37.38,1321.0,3.2574,<1H OCEAN,315456.0
-118.25,34.09,32.0,3.75,<1H OCEAN,299708.0
-118.6,34.16,1628.0,6.0794,<1H OCEAN,419740.0
-122.44,37.79,1525.0,4.4375,NEAR BAY,620001.24
-124.14,40.77,1407.0,2.9143,NEAR OCEAN,123504.0
-121.29,38.63,1284.0,3.3182,INLAND,264120.0
-121.24,39.65,221.0,2.3684,INLAND,77500.0
-121.18,39.25,1208.0,4.3646,INLAND,230516.0
-122.45,40.85,892.0,2.7736,INLAND,133672.0
-118.21,34.07,1198.0,2.1333,<1H OCEAN,198648.0
-117.55,33.85,3887.0,4.8686,INLAND,242172.0
-117.26,34.43,2534.0,3.3368,INLAND,123132.0
-122.09,37.21,822.0,7.8774,<1H OCEAN,489676.0
-122.03,37.32,2156.0,5.6511,<1H OCEAN,501952.0
-122.51,38.0,1157.0,3.9519,NEAR BAY,340008.0
-122.71,38.4,833.0,1.439,<1H OCEAN,174344.0
-120.32,37.91,54.0,4.375,INLAND,124000.0
-121.63,39.1,1757.0,4.174,INLAND,124124.0
-120.4,34.95,835.0,5.0206,<1H OCEAN,323640.0
-118.09,34.18,1139.0,10.2289,INLAND,620001.24
-117.02,32.64,157.0,6.5151,NEAR OCEAN,349308.0
-117.9,33.72,577.0,3.6875,<1H OCEAN,170500.0
-117.98,34.05,2176.0,3.7454,<1H OCEAN,194556.0
-120.18,39.17,354.0,3.6563,INLAND,182156.0
-121.31,38.0,306.0,3.9792,INLAND,163556.0
-117.99,33.81,66.0,4.1667,<1H OCEAN,201500.0
-121.92,36.62,403.0,4.3281,NEAR OCEAN,293260.0
-121.62,39.79,1456.0,2.5374,INLAND,120528.0
-118.17,34.01,1603.0,3.0225,<1H OCEAN,162192.0
-122.91,39.06,601.0,1.939,INLAND,124372.0
-121.5,38.55,1363.0,5.2362,INLAND,293632.0
-118.0,33.86,563.0,3.875,<1H OCEAN,251720.0
-118.24,33.98,1062.0,1.75,<1H OCEAN,143096.0
-118.01,33.95,816.0,4.4318,<1H OCEAN,224564.0
-120.68,35.26,918.0,3.2464,NEAR OCEAN,257920.0
-122.45,38.3,718.0,3.5507,NEAR BAY,319796.0
-122.07,37.91,638.0,3.6833,NEAR BAY,362700.0
-121.95,37.54,1724.0,4.6641,<1H OCEAN,308636.0
-117.69,33.65,2356.0,6.1062,<1H OCEAN,340504.0
-120.66,35.47,1269.0,3.9063,<1H OCEAN,229152.0
-119.76,36.75,1676.0,1.6548,INLAND,61256.0
-122.18,38.35,175.0,6.0266,INLAND,268708.0
-116.5,33.82,29.0,2.1042,INLAND,108500.0
-119.25,36.36,1471.0,5.8673,INLAND,191952.0
-122.63,38.21,1283.0,6.2034,<1H OCEAN,360964.0
-122.32,37.57,2626.0,3.2285,NEAR OCEAN,291152.0
-124.15,40.88,1165.0,1.725,NEAR OCEAN,71300.0
-117.29,33.97,8805.0,4.6667,INLAND,199144.0
-122.3,37.92,1524.0,6.0677,NEAR BAY,398784.0
-122.09,37.69,273.0,3.3125,NEAR BAY,186000.0
-121.04,37.67,166.0,0.536,INLAND,201500.0
-122.83,39.09,679.0,1.4679,INLAND,117428.0
-122.47,37.73,762.0,10.7309,NEAR OCEAN,620001.24
-119.63,36.35,920.0,4.2396,INLAND,112344.0
-121.3,38.63,992.0,3.0972,INLAND,186000.0
-122.19,40.07,744.0,1.9773,INLAND,68200.0
-118.22,34.22,1094.0,7.0059,<1H OCEAN,620001.24
-122.24,40.51,1006.0,4.559,INLAND,144832.0
-120.88,38.45,657.0,2.5476,INLAND,121396.0
-118.28,34.18,1137.0,5.3185,<1H OCEAN,443920.0
-121.98,38.36,562.0,2.433,INLAND,126108.0
-121.26,38.74,3526.0,3.3941,INLAND,168516.0
-122.48,37.78,1427.0,3.4883,NEAR BAY,418128.0
-121.45,38.53,848.0,2.4741,INLAND,107880.0
-122.03,38.24,495.0,5.4074,INLAND,195548.0
-120.2,39.33,905.0,3.7841,INLAND,135780.0
-121.46,38.61,613.0,1.2917,INLAND,82212.0
-118.15,34.19,1398.0,2.3967,<1H OCEAN,202244.0
-117.33,34.12,1356.0,2.0391,INLAND,87296.0
-118.48,34.23,1752.0,4.5484,<1H OCEAN,297476.0
-121.94,37.32,1163.0,4.8519,<1H OCEAN,279992.0
-120.84,37.47,1468.0,2.7857,INLAND,136772.0
-117.87,34.09,927.0,3.6484,<1H OCEAN,235104.0
-117.88,34.09,2223.0,3.5109,<1H OCEAN,230640.0
-120.49,37.29,2487.0,1.0955,INLAND,77748.0
-118.93,34.18,1248.0,6.187,<1H OCEAN,356996.0
-118.08,33.86,684.0,3.3333,<1H OCEAN,246512.0
-118.04,34.05,1043.0,3.0536,<1H OCEAN,170500.0
-121.36,38.6,530.0,3.875,INLAND,165664.0
-117.49,33.94,1684.0,4.0256,INLAND,157604.0
-119.12,35.33,4250.0,5.1036,INLAND,128216.0
-118.04,33.82,2072.0,5.844,<1H OCEAN,339636.0
-117.95,33.83,1348.0,4.9394,<1H OCEAN,270072.0
-117.96,34.02,460.0,2.375,<1H OCEAN,165292.0
-117.37,33.95,771.0,4.3542,INLAND,176824.0
-117.9,34.11,1047.0,4.2019,<1H OCEAN,173724.0
-117.08,32.73,1903.0,3.6974,NEAR OCEAN,151280.0
-120.9,35.69,2105.0,3.8158,<1H OCEAN,308388.0
-117.68,33.57,3550.0,10.1122,<1H OCEAN,620001.24
-122.48,37.76,1491.0,3.9758,NEAR BAY,432264.0
-117.87,34.12,1073.0,4.2454,<1H OCEAN,227912.0
-118.39,34.04,635.0,5.5951,<1H OCEAN,572012.0
-117.02,34.89,1530.0,2.8281,INLAND,85932.0
-117.21,32.74,468.0,6.9322,NEAR OCEAN,414780.0
-121.35,38.01,1520.0,3.5982,INLAND,117056.0
-117.23,33.79,2016.0,2.2969,INLAND,110732.0
-121.61,39.52,909.0,1.8661,INLAND,74152.0
-121.33,38.69,1635.0,4.6923,INLAND,152148.0
-117.2,34.5,2378.0,2.1781,INLAND,114328.0
-120.59,34.7,12427.0,2.7377,NEAR OCEAN,35092.0
-118.34,34.18,1601.0,3.8668,<1H OCEAN,287680.0
-120.47,34.94,642.0,1.8633,<1H OCEAN,135656.0
-122.31,37.92,631.0,3.724,NEAR BAY,272924.0
-118.46,34.04,1390.0,3.0069,<1H OCEAN,403000.0
-120.22,39.2,845.0,3.3699,INLAND,302560.0
-118.18,33.85,1378.0,3.8819,<1H OCEAN,177568.0
-117.06,32.58,2213.0,3.8529,NEAR OCEAN,183148.0
